current_time,Temperature-outside,Humidity-outside,Pressure-outside,GasResistance-outside
2024-08-22 09:27:15,32.18059,67.83192,1000.509,24414
2024-08-22 09:28:16,32.15617,67.73472,1000.509,24428
2024-08-22 09:29:18,32.17043,68.14026,1000.491,24360
2024-08-22 09:30:19,32.18547,67.73956,1000.484,24455
2024-08-22 09:31:20,32.20344,67.81914,1000.46,24334
2024-08-22 09:32:21,32.23938,67.6821,1000.46,24240
2024-08-22 09:33:23,32.28879,67.66473,1000.456,22935
2024-08-22 09:34:24,32.35735,67.46519,1000.445,22700
2024-08-22 09:35:25,32.41867,67.28442,1000.444,22538
2024-08-22 09:36:27,32.46633,67.2916,1000.483,22469
2024-08-22 09:37:28,32.47766,67.31789,1000.508,22840
2024-08-22 09:38:29,32.44191,67.2972,1000.513,23007
2024-08-22 09:39:31,32.41223,67.47139,1000.49,22935
2024-08-22 09:40:32,32.41555,67.47959,1000.475,22983
2024-08-22 09:41:33,32.43274,67.23093,1000.462,24056
2024-08-22 09:42:34,32.45852,67.07958,1000.453,22959
2024-08-22 09:43:36,32.50539,66.95267,1000.448,22817
2024-08-22 09:44:37,32.55715,66.76344,1000.458,22983
2024-08-22 09:45:38,32.5966,66.47837,1000.452,22840
2024-08-22 09:46:40,32.62785,65.92047,1000.457,24030
2024-08-22 09:47:41,32.64563,66.00466,1000.463,24017
2024-08-22 09:48:42,32.64914,65.92874,1000.467,24214
2024-08-22 09:49:44,32.60695,66.06879,1000.49,24428
2024-08-22 09:50:45,32.54934,66.31116,1000.475,24441
2024-08-22 09:51:46,32.53391,66.29742,1000.493,24536
2024-08-22 09:52:48,32.54778,66.01476,1000.508,24714
2024-08-22 09:53:49,32.54172,65.46558,1000.508,24909
2024-08-22 09:54:50,32.53449,65.87768,1000.497,24700
2024-08-22 09:55:51,32.56242,65.82316,1000.472,24563
2024-08-22 09:56:53,32.61887,65.7995,1000.466,24174
2024-08-22 09:57:54,32.67141,65.59682,1000.427,24360
2024-08-22 09:58:55,32.70324,65.66409,1000.411,24095
2024-08-22 09:59:57,32.74367,65.46749,1000.401,24267
2024-08-22 10:00:58,32.76301,65.57036,1000.391,24414
2024-08-22 10:01:59,32.76125,65.13198,1000.453,24240
2024-08-22 10:03:01,32.75402,65.00092,1000.426,24563
2024-08-22 10:04:02,32.73215,65.01909,1000.422,24811
2024-08-22 10:05:03,32.72902,65.15962,1000.446,24867
2024-08-22 10:06:05,32.73156,65.28244,1000.444,24618
2024-08-22 10:07:06,32.7468,65.03568,1000.404,24728
2024-08-22 10:08:07,32.755,64.47775,1000.376,24951
2024-08-22 10:09:09,32.755,64.20969,1000.323,25221
2024-08-22 10:10:10,32.7716,63.46323,1000.288,25497
2024-08-22 10:11:11,32.79875,62.73294,1000.246,25839
2024-08-22 10:12:13,32.8466,63.17691,1000.242,25541
2024-08-22 10:13:14,32.92434,63.18236,1000.243,25322
2024-08-22 10:14:15,32.99094,62.46568,1000.246,25121
2024-08-22 10:15:17,33.05012,61.05515,1000.245,25586
2024-08-22 10:16:18,33.09563,60.53231,1000.236,25915
2024-08-22 10:17:19,33.12062,61.26326,1000.252,25586
2024-08-22 10:18:20,33.1341,61.9141,1000.239,25468
2024-08-22 10:19:22,33.15402,61.9265,1000.237,25322
2024-08-22 10:20:23,33.22609,61.52836,1000.238,25279
2024-08-22 10:21:25,33.32317,61.60316,1000.218,24881
2024-08-22 10:22:26,33.4093,61.66243,1000.135,24783
2024-08-22 10:23:27,33.46555,61.842,1000.147,24687
2024-08-22 10:24:28,33.49445,62.0527,1000.164,24591
2024-08-22 10:25:30,33.52297,61.98425,1000.143,24522
2024-08-22 10:26:31,33.54328,61.78728,1000.113,24254
2024-08-22 10:27:32,33.53918,61.97105,1000.119,24455
2024-08-22 10:28:34,33.52727,61.51966,1000.122,24267
2024-08-22 10:29:35,33.54328,61.64827,1000.172,24201
2024-08-22 10:30:36,33.54836,61.204,1000.17,24387
2024-08-22 10:31:38,33.53566,61.55213,1000.169,24374
2024-08-22 10:32:39,33.52356,61.43295,1000.153,24347
2024-08-22 10:33:40,33.56398,61.08419,1000.123,24187
2024-08-22 10:34:41,33.6343,60.86969,1000.131,24135
2024-08-22 10:35:43,33.67375,60.88042,1000.13,24201
2024-08-22 10:36:44,33.70324,60.82152,1000.118,22935
2024-08-22 10:37:45,33.77141,60.70017,1000.117,22840
2024-08-22 10:38:47,33.8423,60.43429,1000.134,22840
2024-08-22 10:39:48,33.86633,60.70938,1000.143,23991
2024-08-22 10:40:49,33.82844,60.80552,1000.137,22935
2024-08-22 10:41:51,33.85754,60.55542,1000.137,22817
2024-08-22 10:42:52,33.91242,60.39701,1000.198,22817
2024-08-22 10:43:53,33.89172,60.60632,1000.226,24095
2024-08-22 10:44:55,33.82492,60.66557,1000.221,24108
2024-08-22 10:45:56,33.84758,60.42232,1000.207,24030
2024-08-22 10:46:57,33.94094,60.47085,1000.198,22630
2024-08-22 10:47:59,34.03547,60.0161,1000.176,22584
2024-08-22 10:49:00,34.09582,59.41817,1000.139,22888
2024-08-22 10:50:01,34.13274,59.41824,1000.138,22911
2024-08-22 10:51:02,34.16848,59.05474,1000.165,24017
2024-08-22 10:52:04,34.1634,58.27896,1000.138,24414
2024-08-22 10:53:05,34.11028,58.49831,1000.187,24645
2024-08-22 10:54:06,34.03781,58.97918,1000.179,24645
2024-08-22 10:55:08,34.00246,59.22549,1000.192,24645
2024-08-22 10:56:09,34.02531,58.9949,1000.16,24509
2024-08-22 10:57:10,34.08176,58.96427,1000.138,24482
2024-08-22 10:58:11,34.14836,58.74659,1000.114,24201
2024-08-22 10:59:13,34.22942,58.56208,1000.118,22959
2024-08-22 11:00:14,34.29016,58.52437,1000.151,22911
2024-08-22 11:01:16,34.34192,58.37717,1000.141,22793
2024-08-22 11:02:17,34.42043,57.8858,1000.132,22817
2024-08-22 11:03:18,34.48371,57.8618,1000.112,22746
2024-08-22 11:04:20,34.50227,58.0704,1000.092,22700
2024-08-22 11:05:21,34.49562,58.12428,1000.082,22492
2024-08-22 11:06:22,34.5466,57.84676,1000.09,22355
2024-08-22 11:07:24,34.60891,57.88707,1000.069,22265
2024-08-22 11:08:25,34.61047,58.30161,1000.071,22265
2024-08-22 11:09:26,34.55695,58.11042,1000.077,22423
2024-08-22 11:10:27,34.46809,58.8455,1000.113,22469
2024-08-22 11:11:29,34.34602,58.89419,1000.109,22538
2024-08-22 11:12:30,34.29367,58.56906,1000.119,22607
2024-08-22 11:13:31,34.29934,58.43262,1000.076,22723
2024-08-22 11:14:33,34.31223,58.58602,1000.057,22584
2024-08-22 11:15:34,34.34504,58.31112,1000.028,22515
2024-08-22 11:16:35,34.37824,58.50393,1000.018,22515
2024-08-22 11:17:37,34.39387,58.37717,1000.004,22630
2024-08-22 11:18:38,34.455,58.15929,999.9849,22515
2024-08-22 11:19:39,34.51535,58.32275,1000.03,22515
2024-08-22 11:20:41,34.51027,58.30592,1000.029,22446
2024-08-22 11:21:42,34.46711,58.26154,1000.015,22584
2024-08-22 11:22:43,34.455,58.01196,1000.003,22630
2024-08-22 11:23:44,34.46027,57.92887,999.9915,22770
2024-08-22 11:24:46,34.4593,57.94635,999.9758,22888
2024-08-22 11:25:47,34.46301,58.03568,999.9385,22746
2024-08-22 11:26:48,34.52902,57.86325,999.981,22676
2024-08-22 11:27:50,34.57941,57.85598,999.9667,22746
2024-08-22 11:28:51,34.59133,57.87654,999.9608,22746
2024-08-22 11:29:52,34.56789,58.11831,999.9592,22840
2024-08-22 11:30:54,34.54094,58.10548,999.9492,22700
2024-08-22 11:31:55,34.59211,57.88608,999.9712,22607
2024-08-22 11:32:56,34.655,57.94065,999.9554,22446
2024-08-22 11:33:57,34.71437,57.91821,999.9352,22310
2024-08-22 11:34:59,34.79778,57.84016,999.9385,22043
2024-08-22 11:36:00,34.88313,57.80748,999.9255,21804
2024-08-22 11:37:01,34.94797,56.85194,999.9142,22132
2024-08-22 11:38:03,34.98,56.73931,999.9158,22087
2024-08-22 11:39:04,34.98801,56.95963,999.9015,22109
2024-08-22 11:40:05,34.96418,56.45534,999.943,22401
2024-08-22 11:41:07,34.93078,56.7358,999.9481,22288
2024-08-22 11:42:08,34.9052,56.34372,999.9573,22607
2024-08-22 11:43:09,34.89758,56.16817,999.9705,22793
2024-08-22 11:44:10,34.87981,56.65648,999.91,22676
2024-08-22 11:45:12,34.86594,56.45601,999.8922,22538
2024-08-22 11:46:13,34.90852,56.13419,999.8782,22469
2024-08-22 11:47:14,34.98059,55.87345,999.8297,22378
2024-08-22 11:48:16,35.05598,55.85234,999.7917,22378
2024-08-22 11:49:17,35.13996,55.57521,999.7701,22176
2024-08-22 11:50:18,35.24855,55.3469,999.7637,21999
2024-08-22 11:51:20,35.34719,55.23057,999.7743,21869
2024-08-22 11:52:21,35.40813,55.51624,999.8089,21783
2024-08-22 11:53:22,35.41985,55.1076,999.846,22065
2024-08-22 11:54:23,35.37434,55.12754,999.8308,22198
2024-08-22 11:55:25,35.34465,55.22633,999.8188,22265
2024-08-22 11:56:26,35.33527,55.2528,999.825,22087
2024-08-22 11:57:27,35.32453,55.60242,999.8398,22198
2024-08-22 11:58:29,35.27336,55.65461,999.8439,22087
2024-08-22 11:59:30,35.24035,55.59062,999.8823,22265
2024-08-22 12:00:31,35.19601,55.55855,999.8693,22220
2024-08-22 12:01:33,35.18254,55.59162,999.8702,22109
2024-08-22 12:02:34,35.20539,55.76222,999.8447,22065
2024-08-22 12:03:35,35.23918,55.69224,999.8591,21956
2024-08-22 12:04:36,35.31457,55.06521,999.846,21869
2024-08-22 12:05:38,35.38351,54.97731,999.8359,21934
2024-08-22 12:06:39,35.43078,54.6758,999.7927,21718
2024-08-22 12:07:40,35.49621,54.3786,999.7807,21804
2024-08-22 12:08:42,35.58762,54.28339,999.7821,21382
2024-08-22 12:09:43,35.68019,54.00773,999.7668,21507
2024-08-22 12:10:44,35.73723,54.0197,999.7633,21655
2024-08-22 12:11:46,35.74445,54.14246,999.7593,21507
2024-08-22 12:12:47,35.76457,54.31353,999.7379,21300
2024-08-22 12:13:48,35.81047,54.14726,999.7277,20937
2024-08-22 12:14:50,35.86145,54.46954,999.7381,20799
2024-08-22 12:15:51,35.90793,54.55907,999.7426,20624
2024-08-22 12:16:52,35.93703,54.24201,999.7347,20605
2024-08-22 12:17:54,35.98293,53.67359,999.742,20760
2024-08-22 12:18:55,36.06633,53.61642,999.7358,20644
2024-08-22 12:19:56,36.14465,53.52942,999.7203,20663
2024-08-22 12:20:57,36.15891,53.61873,999.7112,20799
2024-08-22 12:21:59,36.12336,53.56734,999.7108,20897
2024-08-22 12:23:00,36.12707,53.23589,999.7117,20644
2024-08-22 12:24:01,36.2466,52.73087,999.7106,20605
2024-08-22 12:25:03,36.36926,52.31425,999.7063,20644
2024-08-22 12:26:04,36.47512,52.08188,999.6962,20586
2024-08-22 12:27:05,36.5798,51.75327,999.6884,20586
2024-08-22 12:28:07,36.65734,51.5783,999.6838,20644
2024-08-22 12:29:08,36.69992,51.57826,999.6818,20510
2024-08-22 12:30:09,36.72414,51.26929,999.6735,20377
2024-08-22 12:31:11,36.69055,50.98331,999.686,20702
2024-08-22 12:32:12,36.56691,51.55718,999.684,20977
2024-08-22 12:33:13,36.46418,51.49314,999.6934,20702
2024-08-22 12:34:15,36.51184,51.12921,999.6873,20682
2024-08-22 12:35:16,36.61418,50.82251,999.6702,20491
2024-08-22 12:36:17,36.72063,50.60889,999.6691,20491
2024-08-22 12:37:18,36.78,50.8045,999.6641,20265
2024-08-22 12:38:20,36.81359,50.98656,999.6625,20154
2024-08-22 12:39:21,36.79816,51.42146,999.666,20154
2024-08-22 12:40:22,36.7134,51.45631,999.6508,20099
2024-08-22 12:41:24,36.67492,51.6417,999.6292,20063
2024-08-22 12:42:25,36.64953,52.01904,999.6088,20045
2024-08-22 12:43:26,36.61223,52.34264,999.6194,20081
2024-08-22 12:44:28,36.55656,52.51999,999.6344,20099
2024-08-22 12:45:29,36.50168,52.53011,999.5922,20302
2024-08-22 12:46:30,36.43469,52.43871,999.6194,20434
2024-08-22 12:47:32,36.36848,52.75217,999.6643,20548
2024-08-22 12:48:33,36.32336,52.13376,999.6596,20663
2024-08-22 12:49:34,36.3925,51.80329,999.6324,20682
2024-08-22 12:50:36,36.47766,51.76868,999.6256,20721
2024-08-22 12:51:37,36.5507,51.5723,999.6028,20624
2024-08-22 12:52:38,36.66516,51.33524,999.5518,20567
2024-08-22 12:53:40,36.76672,51.3359,999.5178,20359
2024-08-22 12:54:41,36.84055,51.27577,999.4905,20081
2024-08-22 12:55:42,36.87648,51.28503,999.4755,20173
2024-08-22 12:56:43,36.86769,51.34599,999.4407,20081
2024-08-22 12:57:45,36.89309,51.5073,999.4261,19900
2024-08-22 12:58:46,37.00481,50.87656,999.3862,19865
2024-08-22 12:59:48,37.09289,50.70559,999.3622,19741
2024-08-22 13:00:49,37.14797,50.79821,999.3543,19549
2024-08-22 13:01:50,37.12551,51.12786,999.3653,19462
2024-08-22 13:02:51,37.02394,51.55913,999.3638,19583
2024-08-22 13:03:53,36.89055,51.82278,999.3657,19601
2024-08-22 13:04:54,36.84309,51.77499,999.3719,19514
2024-08-22 13:05:55,36.85461,51.78291,999.3476,19601
2024-08-22 13:06:57,36.85891,51.90349,999.3268,19462
2024-08-22 13:07:58,36.86926,51.74813,999.3077,19566
2024-08-22 13:09:00,36.91008,52.01502,999.2916,19497
2024-08-22 13:10:01,36.98801,51.82523,999.2889,19293
2024-08-22 13:11:02,37.10695,51.65837,999.2781,19209
2024-08-22 13:12:03,37.20246,51.26963,999.2552,19326
2024-08-22 13:13:05,37.2052,51.31572,999.2171,19394
2024-08-22 13:14:06,37.12668,51.55235,999.2336,19531
2024-08-22 13:15:07,37.0759,51.36924,999.2277,19514
2024-08-22 13:16:09,37.06398,51.40084,999.2051,19514
2024-08-22 13:17:10,37.05148,51.77053,999.1937,19514
2024-08-22 13:18:11,36.99777,51.66754,999.22,19723
2024-08-22 13:19:13,36.89777,51.88376,999.1912,19865
2024-08-22 13:20:14,36.75871,52.20337,999.1683,19954
2024-08-22 13:21:15,36.65988,52.2906,999.1779,20063
2024-08-22 13:22:17,36.60969,51.94612,999.178,20099
2024-08-22 13:23:18,36.69719,51.22133,999.1731,20099
2024-08-22 13:24:19,36.84738,50.96327,999.1445,20081
2024-08-22 13:25:21,36.98547,50.80649,999.1094,19972
2024-08-22 13:26:22,37.12043,50.55198,999.103,19990
2024-08-22 13:27:23,37.1759,50.95347,999.1099,19954
2024-08-22 13:28:24,37.13488,51.21688,999.147,19918
2024-08-22 13:29:26,37.09543,51.06445,999.1235,19829
2024-08-22 13:30:27,37.18586,50.62113,999.111,19741
2024-08-22 13:31:28,37.35559,50.46147,999.0851,19480
2024-08-22 13:32:30,37.52453,49.99421,999.0818,19343
2024-08-22 13:33:31,37.68801,49.78255,999.1003,19259
2024-08-22 13:34:32,37.82961,49.53252,999.1119,19011
2024-08-22 13:35:34,37.85988,50.1532,999.111,19176
2024-08-22 13:36:35,37.78918,49.04282,999.0793,19226
2024-08-22 13:37:36,37.92688,48.44392,999.0259,19076
2024-08-22 13:38:37,38.09914,48.31837,999.0117,19027
2024-08-22 13:39:39,38.22961,48.30549,999.0087,18913
2024-08-22 13:40:40,38.27434,48.11327,998.9962,18785
2024-08-22 13:41:41,38.27687,48.73801,998.9919,18579
2024-08-22 13:42:43,38.15129,49.19518,998.9754,18753
2024-08-22 13:43:44,38.06398,49.08966,998.9797,18769
2024-08-22 13:44:45,38.12062,48.6685,998.9835,18689
2024-08-22 13:45:47,38.20617,48.62186,998.9842,18705
2024-08-22 13:46:48,38.25246,48.57102,998.9749,18673
2024-08-22 13:47:49,38.28137,48.46855,998.9594,18626
2024-08-22 13:48:51,38.30422,48.19019,998.9671,18548
2024-08-22 13:49:52,38.33078,48.13217,998.9669,18502
2024-08-22 13:50:53,38.35461,47.95285,998.9593,18611
2024-08-22 13:51:54,38.34738,47.79638,998.9309,18721
2024-08-22 13:52:56,38.42648,47.19925,998.9088,18579
2024-08-22 13:53:57,38.50383,47.66854,998.9083,18705
2024-08-22 13:54:58,38.37492,47.88458,998.9158,18705
2024-08-22 13:56:00,38.25441,48.55671,998.9166,18737
2024-08-22 13:57:01,38.11359,47.96819,998.8993,19027
2024-08-22 13:58:02,38.13879,47.8121,998.8873,18913
2024-08-22 13:59:03,38.32766,47.31594,998.8909,18737
2024-08-22 14:00:05,38.51398,47.01662,998.9026,18658
2024-08-22 14:01:06,38.70305,46.35087,998.8611,18363
2024-08-22 14:02:08,38.89211,46.2659,998.8283,18257
2024-08-22 14:03:09,38.94543,45.60749,998.813,18486
2024-08-22 14:04:10,38.89738,45.79129,998.7885,18502
2024-08-22 14:05:11,38.76437,46.83687,998.7569,18379
2024-08-22 14:06:13,38.54953,47.18919,998.7776,18455
2024-08-22 14:07:14,38.33644,48.35228,998.7975,18548
2024-08-22 14:08:15,38.14543,47.91075,998.8094,18753
2024-08-22 14:09:17,38.10793,47.85027,998.811,18897
2024-08-22 14:10:18,38.12941,47.45377,998.8184,18785
2024-08-22 14:11:19,38.25402,47.55313,998.7941,18611
2024-08-22 14:12:20,38.4548,46.07207,998.7698,18816
2024-08-22 14:13:22,38.68332,46.22181,998.7704,18673
2024-08-22 14:14:23,38.82883,46.22713,998.7438,18517
2024-08-22 14:15:24,38.86906,46.81282,998.7308,18517
2024-08-22 14:16:26,38.81008,46.97061,998.7019,18287
2024-08-22 14:17:27,38.79699,47.43092,998.6786,18182
2024-08-22 14:18:28,38.69582,47.75114,998.6512,18167
2024-08-22 14:19:30,38.56438,47.64123,998.6563,18424
2024-08-22 14:20:31,38.54641,46.83399,998.6437,18517
2024-08-22 14:21:32,38.69621,46.47156,998.6052,18409
2024-08-22 14:22:34,38.90149,46.04393,998.5951,18318
2024-08-22 14:23:35,39.15598,45.62097,998.5867,18019
2024-08-22 14:24:36,39.33488,45.71708,998.5906,17961
2024-08-22 14:25:38,39.42785,45.33942,998.5769,17744
2024-08-22 14:26:39,39.59523,44.94206,998.5779,17702
2024-08-22 14:27:40,39.65324,45.45144,998.5783,17533
2024-08-22 14:28:41,39.60383,45.29664,998.5733,17575
2024-08-22 14:29:43,39.6968,44.13362,998.5446,17659
2024-08-22 14:30:44,39.83957,43.86356,998.5327,17830
2024-08-22 14:31:45,39.97473,44.01631,998.5386,17603
2024-08-22 14:32:47,40.05715,44.08142,998.5148,17575
2024-08-22 14:33:48,40.00695,43.90788,998.504,17505
2024-08-22 14:34:50,39.80598,44.63719,998.4662,17589
2024-08-22 14:35:51,39.52434,44.69099,998.4626,17617
2024-08-22 14:36:52,39.3968,44.68946,998.4717,17773
2024-08-22 14:37:53,39.2011,45.32734,998.4739,17931
2024-08-22 14:38:55,39.00676,45.59785,998.4561,18063
2024-08-22 14:39:56,38.85949,45.76096,998.4661,17975
2024-08-22 14:40:57,38.78352,45.74547,998.4633,18227
2024-08-22 14:41:59,38.72629,46.02213,998.4649,18182
2024-08-22 14:43:00,38.66457,46.32159,998.4546,18272
2024-08-22 14:44:01,38.56125,46.74555,998.43,18272
2024-08-22 14:45:02,38.43156,46.87164,998.4102,18363
2024-08-22 14:46:04,38.35637,47.15643,998.3926,18394
2024-08-22 14:47:05,38.39113,46.59584,998.3862,18502
2024-08-22 14:48:06,38.48762,46.23544,998.3692,18533
2024-08-22 14:49:08,38.54621,46.17549,998.3517,18440
2024-08-22 14:50:09,38.59309,46.27867,998.3492,18363
2024-08-22 14:51:10,38.59543,46.4322,998.3416,18409
2024-08-22 14:52:12,38.56926,46.71938,998.3422,18455
2024-08-22 14:53:13,38.59816,46.20953,998.327,18409
2024-08-22 14:54:14,38.69367,46.30478,998.3265,18318
2024-08-22 14:55:16,38.70656,46.3056,998.3038,18333
2024-08-22 14:56:17,38.70305,46.3422,998.3025,18348
2024-08-22 14:57:18,38.73684,46.15247,998.2899,18348
2024-08-22 14:58:19,38.84328,45.71685,998.2913,18379
2024-08-22 14:59:21,38.92473,45.3605,998.2755,18287
2024-08-22 15:00:22,38.90617,45.65622,998.2316,18137
2024-08-22 15:01:23,38.81789,46.05083,998.2098,18242
2024-08-22 15:02:25,38.69524,46.3909,998.2266,18348
2024-08-22 15:03:26,38.47551,47.19275,998.2268,18564
2024-08-22 15:04:27,38.20656,47.61464,998.2464,18564
2024-08-22 15:05:29,38.01711,48.06844,998.2484,18705
2024-08-22 15:06:30,37.83391,48.3382,998.2262,18816
2024-08-22 15:07:31,37.77102,48.00833,998.2178,18548
2024-08-22 15:08:33,37.88586,47.73965,998.1981,18721
2024-08-22 15:09:34,37.98898,47.55576,998.1851,18913
2024-08-22 15:10:35,37.98957,47.70982,998.1941,18962
2024-08-22 15:11:36,37.93312,48.24702,998.2067,19060
2024-08-22 15:12:38,37.83293,48.36016,998.2006,18962
2024-08-22 15:13:39,37.79816,48.49566,998.2238,18945
2024-08-22 15:14:40,37.83293,48.35271,998.233,18881
2024-08-22 15:15:42,37.87844,48.25044,998.2457,19011
2024-08-22 15:16:43,37.96945,47.38726,998.2392,19093
2024-08-22 15:17:44,38.30422,46.11646,998.2442,18865
2024-08-22 15:18:45,38.68684,45.80292,998.2431,18753
2024-08-22 15:19:47,38.89934,45.01063,998.2278,18737
2024-08-22 15:20:48,39.17961,44.25499,998.21,18409
2024-08-22 15:21:49,39.34933,44.10203,998.1804,18455
2024-08-22 15:22:51,39.29602,44.82561,998.1912,18502
2024-08-22 15:23:52,39.17023,45.19751,998.1878,18642
2024-08-22 15:24:53,39.17023,44.7774,998.1976,18517
2024-08-22 15:25:55,39.34699,44.24895,998.2034,18424
2024-08-22 15:26:56,39.48566,43.79823,998.1727,18348
2024-08-22 15:27:57,39.53137,44.14415,998.1802,18302
2024-08-22 15:28:58,39.46203,44.80824,998.1778,18272
2024-08-22 15:30:00,39.40344,44.18243,998.183,18287
2024-08-22 15:31:01,39.5841,43.7295,998.1873,18152
2024-08-22 15:32:02,39.77356,42.99179,998.173,18078
2024-08-22 15:33:04,39.88684,43.00493,998.1524,18034
2024-08-22 15:34:05,39.84738,43.33238,998.1549,17946
2024-08-22 15:35:06,39.705,43.94401,998.1317,18019
2024-08-22 15:36:08,39.45852,44.8051,998.1049,17975
2024-08-22 15:37:09,39.15109,45.69645,998.1127,18063
2024-08-22 15:38:10,38.86672,45.73523,998.1067,18122
2024-08-22 15:39:12,38.77277,45.5611,998.1052,18227
2024-08-22 15:40:13,38.7507,45.74207,998.1024,18242
2024-08-22 15:41:14,38.73059,45.79079,998.1083,18122
2024-08-22 15:42:16,38.74973,45.81792,998.1108,17990
2024-08-22 15:43:17,38.79035,45.80112,998.119,18063
2024-08-22 15:44:18,38.8427,45.29372,998.0944,18287
2024-08-22 15:45:19,38.81789,45.58368,998.1105,18318
2024-08-22 15:46:21,38.77004,45.80057,998.1157,18455
2024-08-22 15:47:22,38.78352,45.52921,998.1135,18333
2024-08-22 15:48:23,38.81359,45.88495,998.1197,18227
2024-08-22 15:49:25,38.74211,45.94326,998.1178,18212
2024-08-22 15:50:26,38.68176,45.8501,998.1191,18302
2024-08-22 15:51:27,38.57219,46.35407,998.1248,18502
2024-08-22 15:52:29,38.41906,45.45232,998.1089,18913
2024-08-22 15:53:30,38.39582,45.64842,998.1119,18945
2024-08-22 15:54:31,38.41848,45.69508,998.1016,18897
2024-08-22 15:55:32,38.45793,45.25756,998.1013,19060
2024-08-22 15:56:34,38.50227,44.94418,998.1103,19109
2024-08-22 15:57:35,38.53391,44.60371,998.105,19159
2024-08-22 15:58:36,38.50617,45.0628,998.1047,19159
2024-08-22 15:59:38,38.42219,45.1382,998.1121,19093
2024-08-22 16:00:39,38.33293,44.92331,998.1205,19377
2024-08-22 16:01:40,38.22004,45.00003,998.1253,19377
2024-08-22 16:02:42,38.12219,45.46892,998.1218,19583
2024-08-22 16:03:43,38.05051,45.78996,998.1443,19583
2024-08-22 16:04:44,37.96047,46.55726,998.1451,19377
2024-08-22 16:05:45,37.91789,48.01784,998.1458,19093
2024-08-22 16:06:47,37.89719,49.81852,998.1552,18471
2024-08-22 16:07:48,37.8927,50.53774,998.1429,18093
2024-08-22 16:08:49,37.86281,52.05643,998.1354,17773
2024-08-22 16:09:51,37.75949,53.24253,998.1143,17409
2024-08-22 16:10:52,37.65383,53.98823,998.1046,17300
2024-08-22 16:11:57,37.54348,54.14808,998.111,17139
2024-08-22 16:12:58,37.50324,54.11891,998.1156,16865
2024-08-22 16:13:59,37.52531,54.1831,998.1069,16724
2024-08-22 16:15:00,37.56789,54.29623,998.1142,16800
2024-08-22 16:16:02,37.58566,54.15244,998.1035,16775
2024-08-22 16:17:03,37.61984,54.20172,998.0878,16762
2024-08-22 16:18:04,37.58254,55.01422,998.0781,16877
2024-08-22 16:19:06,37.48742,55.14118,998.0881,16750
2024-08-22 16:20:07,37.50891,55.19953,998.0994,16674
2024-08-22 16:21:08,37.58781,55.0249,998.1015,16414
2024-08-22 16:22:10,37.70207,55.3223,998.139,16414
2024-08-22 16:23:11,37.89816,54.6596,998.1378,16197
2024-08-22 16:24:12,38.11516,54.12448,998.1324,16068
2024-08-22 16:25:13,38.15422,54.75419,998.1174,16021
2024-08-22 16:26:15,38.0923,55.005,998.1108,15895
2024-08-22 16:27:16,38.05402,55.40646,998.1183,15826
2024-08-22 16:28:18,38.00227,55.48827,998.149,15849
2024-08-22 16:29:19,37.93918,55.75791,998.1312,15781
2024-08-22 16:30:20,37.90539,55.52782,998.1367,15725
2024-08-22 16:31:21,37.86281,55.89974,998.1244,15792
2024-08-22 16:32:23,37.74934,56.31049,998.1127,15815
2024-08-22 16:33:24,37.65207,56.51311,998.1152,15792
2024-08-22 16:34:25,37.57434,56.95452,998.1404,15940
2024-08-22 16:35:27,37.4511,57.424,998.135,15987
2024-08-22 16:36:28,37.33449,57.69553,998.1552,16033
2024-08-22 16:37:29,37.23898,57.82429,998.137,16080
2024-08-22 16:38:31,37.17824,58.06739,998.1663,16197
2024-08-22 16:39:32,37.2509,57.58395,998.1835,16209
2024-08-22 16:40:33,37.50148,56.23896,998.2089,16245
2024-08-22 16:41:35,37.84836,55.22522,998.2352,16080
2024-08-22 16:42:36,38.17082,54.79372,998.218,15975
2024-08-22 16:43:37,38.32101,54.69503,998.2341,15929
2024-08-22 16:44:38,38.36711,54.7638,998.2503,15940
2024-08-22 16:45:40,38.37609,54.83664,998.226,15895
2024-08-22 16:46:41,38.39191,55.04581,998.2195,15770
2024-08-22 16:47:42,38.38567,54.84198,998.2243,15770
2024-08-22 16:48:44,38.33273,55.17579,998.2125,15703
2024-08-22 16:49:45,38.28156,55.19582,998.2153,15581
2024-08-22 16:50:46,38.24289,55.34995,998.2282,15703
2024-08-22 16:51:48,38.09192,56.42069,998.2287,15714
2024-08-22 16:52:49,37.83703,56.62717,998.228,15826
2024-08-22 16:53:50,37.62785,57.51208,998.2201,15987
2024-08-22 16:54:52,37.41652,57.76469,998.2419,16033
2024-08-22 16:55:53,37.23,58.46564,998.2448,16185
2024-08-22 16:56:54,37.02649,58.96387,998.2335,16221
2024-08-22 16:57:56,36.8968,59.18795,998.2429,16281
2024-08-22 16:58:57,36.8177,59.23244,998.2512,16138
2024-08-22 16:59:58,36.79973,59.15689,998.2415,16293
2024-08-22 17:00:59,36.77043,59.51367,998.2251,16281
2024-08-22 17:02:01,36.77609,59.34231,998.2216,16305
2024-08-22 17:03:02,36.87375,58.94432,998.2219,16414
2024-08-22 17:04:03,36.98352,58.55303,998.2238,16450
2024-08-22 17:05:05,37.0925,58.34212,998.2406,16450
2024-08-22 17:06:06,37.24914,57.77965,998.2368,16389
2024-08-22 17:07:07,37.45695,57.2638,998.2493,16317
