current_time,CO2,AnalogValue,Voltage,Temperature_DS18B20,Temperature_DHT11,Humidity_DHT11
2024-08-27 03:04:48,552,21285,1.071801,31.9375,33,49
2024-08-27 03:05:09,555,21253,1.07019,31.9375,33,49
2024-08-27 03:05:30,556,21269,1.070996,31.9375,33,49
2024-08-27 03:05:52,562,21429,1.079052,31.9375,33,49
2024-08-27 03:06:13,560,21285,1.071801,31.875,33,49
2024-08-27 03:06:34,553,21285,1.071801,31.875,33,49
2024-08-27 03:06:55,548,21253,1.07019,31.9375,33,50
2024-08-27 03:07:16,549,21269,1.070996,31.9375,33,49
2024-08-27 03:07:37,545,21557,1.085498,31.9375,33,49
2024-08-27 03:07:59,554,21221,1.068579,32.0,33,49
2024-08-27 03:08:20,563,21269,1.070996,32.0,33,49
2024-08-27 03:08:41,565,21285,1.071801,31.9375,33,49
2024-08-27 03:09:02,562,21285,1.071801,32.0,33,49
2024-08-27 03:09:23,561,21269,1.070996,31.9375,33,49
2024-08-27 03:09:45,556,21221,1.068579,32.0,33,49
2024-08-27 03:10:06,554,21221,1.068579,32.0,33,49
2024-08-27 03:10:27,548,21237,1.069384,32.0,33,49
2024-08-27 03:10:48,552,21301,1.072607,32.0,33,49
2024-08-27 03:11:09,557,21253,1.07019,32.0,33,49
2024-08-27 03:11:30,550,21221,1.068579,32.0,33,49
2024-08-27 03:11:52,549,21205,1.067773,32.0,33,49
2024-08-27 03:12:13,552,21253,1.07019,32.0,33,49
2024-08-27 03:12:34,538,21221,1.068579,32.0625,33,49
2024-08-27 03:12:55,551,21269,1.070996,32.0625,33,49
2024-08-27 03:13:16,552,21285,1.071801,32.0,33,49
2024-08-27 03:13:38,556,21285,1.071801,32.0,33,49
2024-08-27 03:13:59,567,21253,1.07019,32.0,33,49
2024-08-27 03:14:20,564,21301,1.072607,32.0625,33,49
2024-08-27 03:14:41,559,21269,1.070996,32.0625,33,49
2024-08-27 03:15:02,565,21221,1.068579,32.0625,33,49
2024-08-27 03:15:23,562,21253,1.07019,32.0625,33,50
2024-08-27 03:15:45,561,21253,1.07019,32.0625,33,50
2024-08-27 03:16:06,556,21253,1.07019,32.0,33,50
2024-08-27 03:16:27,553,21285,1.071801,32.0,33,50
2024-08-27 03:16:48,551,21269,1.070996,32.0,33,49
2024-08-27 03:17:09,563,21237,1.069384,32.0,33,49
2024-08-27 03:17:31,562,21237,1.069384,32.0,33,49
2024-08-27 03:17:52,567,21189,1.066967,32.0625,33,49
2024-08-27 03:18:13,565,21253,1.07019,32.0625,33,49
2024-08-27 03:18:34,559,21413,1.078247,32.0625,33,49
2024-08-27 03:18:55,542,21285,1.071801,32.0625,33,50
2024-08-27 03:19:16,542,21317,1.073413,32.0625,33,50
2024-08-27 03:19:38,536,21221,1.068579,32.0,33,49
2024-08-27 03:19:59,546,21221,1.068579,32.0,33,49
2024-08-27 03:20:20,540,21397,1.077441,32.0,33,49
2024-08-27 03:20:41,542,21221,1.068579,32.0625,33,49
2024-08-27 03:21:02,547,21221,1.068579,32.0625,33,49
2024-08-27 03:21:24,555,21253,1.07019,32.0625,33,49
2024-08-27 03:21:45,552,21285,1.071801,32.0625,33,49
2024-08-27 03:22:06,555,21461,1.080664,32.0,33,49
2024-08-27 03:22:27,557,21253,1.07019,32.0,33,49
2024-08-27 03:22:48,553,21205,1.067773,32.0625,33,49
2024-08-27 03:23:10,542,21237,1.069384,32.0,33,49
2024-08-27 03:23:31,543,21237,1.069384,32.0625,33,49
2024-08-27 03:23:52,545,21205,1.067773,32.0625,33,49
2024-08-27 03:24:13,551,21221,1.068579,32.125,33,49
2024-08-27 03:24:34,563,21221,1.068579,32.0625,33,49
2024-08-27 03:24:56,566,21237,1.069384,32.0625,33,49
2024-08-27 03:25:17,566,21189,1.066967,32.0625,33,49
2024-08-27 03:25:38,562,21237,1.069384,32.0625,33,49
2024-08-27 03:25:59,553,21269,1.070996,32.0625,33,49
2024-08-27 03:26:20,547,21269,1.070996,32.0625,33,49
2024-08-27 03:26:41,544,21285,1.071801,32.0,33,49
2024-08-27 03:27:03,544,21253,1.07019,32.0625,33,49
2024-08-27 03:27:24,544,21253,1.07019,32.0625,33,49
2024-08-27 03:27:45,538,21205,1.067773,32.0625,34,49
2024-08-27 03:28:06,541,21237,1.069384,32.0625,34,49
2024-08-27 03:28:27,547,21253,1.07019,32.0625,34,49
2024-08-27 03:28:49,552,21221,1.068579,32.0625,34,49
2024-08-27 03:29:10,549,21221,1.068579,32.125,33,49
2024-08-27 03:29:31,553,21221,1.068579,32.0625,33,49
2024-08-27 03:29:52,554,21285,1.071801,32.0625,34,49
2024-08-27 03:30:13,553,21221,1.068579,32.125,34,49
2024-08-27 03:30:34,548,21253,1.07019,32.125,34,49
2024-08-27 03:30:56,550,21205,1.067773,32.1875,34,49
2024-08-27 03:31:17,545,21221,1.068579,32.125,33,49
2024-08-27 03:31:38,539,21189,1.066967,32.125,33,49
2024-08-27 03:31:59,552,21237,1.069384,32.125,33,49
2024-08-27 03:32:20,564,21253,1.07019,32.125,33,49
2024-08-27 03:32:42,554,21205,1.067773,32.125,33,49
2024-08-27 03:33:03,545,21253,1.07019,32.125,33,49
2024-08-27 03:33:24,548,21221,1.068579,32.125,33,49
2024-08-27 03:33:45,549,21173,1.066162,32.125,33,49
2024-08-27 03:34:07,539,21269,1.070996,32.125,33,49
2024-08-27 03:34:28,545,21221,1.068579,32.1875,33,49
2024-08-27 03:34:49,555,21189,1.066967,32.1875,33,49
2024-08-27 03:35:10,567,21221,1.068579,32.1875,33,49
2024-08-27 03:35:31,548,21237,1.069384,32.1875,33,49
2024-08-27 03:35:52,559,21205,1.067773,32.1875,34,49
2024-08-27 03:36:14,554,21189,1.066967,32.1875,34,49
2024-08-27 03:36:35,549,21413,1.078247,32.1875,34,49
2024-08-27 03:36:56,542,21269,1.070996,32.1875,34,49
2024-08-27 03:37:17,548,21221,1.068579,32.1875,34,49
2024-08-27 03:37:38,552,21301,1.072607,32.1875,34,49
2024-08-27 03:37:59,558,21301,1.072607,32.125,34,49
2024-08-27 03:38:21,570,21349,1.075024,32.125,34,49
2024-08-27 03:38:42,577,21205,1.067773,32.1875,34,49
2024-08-27 03:39:03,579,21221,1.068579,32.1875,34,49
2024-08-27 03:39:24,570,21237,1.069384,32.1875,34,49
2024-08-27 03:39:45,551,21141,1.06455,32.1875,34,49
2024-08-27 03:40:06,546,21557,1.085498,32.125,34,49
2024-08-27 03:40:28,545,21253,1.07019,32.125,34,49
2024-08-27 03:40:49,552,21269,1.070996,32.1875,34,49
2024-08-27 03:41:10,551,21205,1.067773,32.1875,34,49
2024-08-27 03:41:31,553,21221,1.068579,32.1875,34,49
2024-08-27 03:41:53,557,21397,1.077441,32.1875,34,49
2024-08-27 03:42:14,565,21189,1.066967,32.25,34,49
2024-08-27 03:42:35,559,21253,1.07019,32.1875,33,49
2024-08-27 03:42:56,568,21237,1.069384,32.1875,33,49
2024-08-27 03:43:17,573,21157,1.065356,32.25,34,49
2024-08-27 03:43:39,565,21461,1.080664,32.1875,34,49
2024-08-27 03:44:00,560,21221,1.068579,32.25,34,49
2024-08-27 03:44:21,559,21173,1.066162,32.25,34,49
2024-08-27 03:44:42,556,21237,1.069384,32.25,34,49
2024-08-27 03:45:03,561,21205,1.067773,32.1875,34,49
2024-08-27 03:45:24,556,21221,1.068579,32.1875,34,49
2024-08-27 03:45:46,558,21221,1.068579,32.1875,34,49
2024-08-27 03:46:07,564,21189,1.066967,32.1875,34,49
2024-08-27 03:46:28,569,21253,1.07019,32.1875,34,49
2024-08-27 03:46:50,555,21189,1.066967,32.1875,34,49
2024-08-27 03:47:11,555,21381,1.076635,32.1875,34,49
2024-08-27 03:47:32,550,21205,1.067773,32.1875,34,49
2024-08-27 03:47:53,549,21173,1.066162,32.1875,34,49
2024-08-27 03:48:15,537,21253,1.07019,32.25,34,49
2024-08-27 03:48:36,542,21221,1.068579,32.25,34,49
2024-08-27 03:48:57,543,21253,1.07019,32.25,34,49
2024-08-27 03:49:18,548,21269,1.070996,32.25,34,49
2024-08-27 03:49:39,547,21221,1.068579,32.25,34,49
2024-08-27 03:50:01,550,21189,1.066967,32.3125,34,49
2024-08-27 03:50:22,551,21269,1.070996,32.25,34,49
2024-08-27 03:50:43,553,21205,1.067773,32.25,34,49
2024-08-27 03:51:04,554,21189,1.066967,32.25,34,49
2024-08-27 03:51:25,554,21173,1.066162,32.25,34,49
2024-08-27 03:51:47,549,21189,1.066967,32.3125,34,49
2024-08-27 03:52:08,554,21205,1.067773,32.3125,34,49
2024-08-27 03:52:29,555,21253,1.07019,32.3125,34,49
2024-08-27 03:52:50,551,21189,1.066967,32.3125,34,49
2024-08-27 03:53:11,551,21205,1.067773,32.3125,34,49
2024-08-27 03:53:33,543,21189,1.066967,32.3125,34,49
2024-08-27 03:53:54,555,21189,1.066967,32.3125,34,49
2024-08-27 03:54:15,559,21157,1.065356,32.3125,34,49
2024-08-27 03:54:36,564,21141,1.06455,32.3125,34,49
2024-08-27 03:54:57,566,21189,1.066967,32.3125,34,49
2024-08-27 03:55:19,564,21141,1.06455,32.3125,34,49
2024-08-27 03:55:40,551,21173,1.066162,32.3125,34,49
2024-08-27 03:56:01,552,21173,1.066162,32.3125,34,49
2024-08-27 03:56:23,539,21173,1.066162,32.375,34,49
2024-08-27 03:56:44,534,21205,1.067773,32.3125,34,49
2024-08-27 03:57:05,545,21173,1.066162,32.3125,34,49
2024-08-27 03:57:26,545,21189,1.066967,32.3125,34,49
2024-08-27 03:57:47,550,21189,1.066967,32.25,34,49
2024-08-27 03:58:09,565,21205,1.067773,32.25,34,49
2024-08-27 03:58:30,572,21189,1.066967,32.3125,34,49
2024-08-27 03:58:51,568,21141,1.06455,32.3125,34,49
2024-08-27 03:59:12,561,21109,1.062939,32.375,34,49
2024-08-27 03:59:33,550,21285,1.071801,32.3125,34,49
2024-08-27 03:59:55,557,21205,1.067773,32.375,34,49
2024-08-27 04:00:16,561,21205,1.067773,32.375,34,49
2024-08-27 04:00:37,550,21285,1.071801,32.3125,34,49
2024-08-27 04:00:58,555,21189,1.066967,32.3125,34,49
2024-08-27 04:01:19,554,21237,1.069384,32.25,34,49
2024-08-27 04:01:40,546,21157,1.065356,32.3125,34,49
2024-08-27 04:02:02,542,21205,1.067773,32.3125,34,49
2024-08-27 04:02:23,542,21221,1.068579,32.3125,34,49
2024-08-27 04:02:44,534,21237,1.069384,32.3125,34,49
2024-08-27 04:03:05,530,21349,1.075024,32.3125,34,49
2024-08-27 04:03:26,532,21173,1.066162,32.3125,34,49
2024-08-27 04:03:47,540,21189,1.066967,32.375,34,49
2024-08-27 04:04:09,557,21205,1.067773,32.375,34,49
2024-08-27 04:04:30,571,21173,1.066162,32.375,34,49
2024-08-27 04:04:51,565,21333,1.074218,32.3125,34,49
2024-08-27 04:05:12,555,21157,1.065356,32.375,34,49
2024-08-27 04:05:33,553,21189,1.066967,32.375,34,49
2024-08-27 04:05:55,540,21189,1.066967,32.375,34,49
2024-08-27 04:06:16,550,21125,1.063745,32.375,34,49
2024-08-27 04:06:37,556,21381,1.076635,32.3125,34,49
2024-08-27 04:06:58,544,21189,1.066967,32.375,34,49
2024-08-27 04:07:19,548,21189,1.066967,32.375,34,49
2024-08-27 04:07:41,549,21173,1.066162,32.375,34,49
2024-08-27 04:08:02,525,21157,1.065356,32.3125,34,49
2024-08-27 04:08:23,546,21173,1.066162,32.375,34,49
2024-08-27 04:08:44,553,21173,1.066162,32.375,34,49
2024-08-27 04:09:05,552,21157,1.065356,32.375,34,49
2024-08-27 04:09:27,561,21141,1.06455,32.375,34,49
2024-08-27 04:09:48,571,21189,1.066967,32.375,34,49
2024-08-27 04:10:09,563,21157,1.065356,32.375,34,49
2024-08-27 04:10:30,562,21189,1.066967,32.375,34,49
2024-08-27 04:10:51,560,21221,1.068579,32.375,34,49
2024-08-27 04:11:13,553,21189,1.066967,32.3125,34,49
2024-08-27 04:11:34,558,21173,1.066162,32.3125,34,49
2024-08-27 04:11:55,557,21173,1.066162,32.375,34,49
2024-08-27 04:12:16,554,21189,1.066967,32.3125,34,49
2024-08-27 04:12:37,539,21157,1.065356,32.375,34,49
2024-08-27 04:12:58,527,21189,1.066967,32.375,34,49
2024-08-27 04:13:20,523,21141,1.06455,32.375,34,49
2024-08-27 04:13:41,526,21157,1.065356,32.4375,34,49
2024-08-27 04:14:02,523,21221,1.068579,32.375,34,49
2024-08-27 04:14:23,549,21189,1.066967,32.375,34,49
2024-08-27 04:14:44,562,21189,1.066967,32.375,34,49
2024-08-27 04:15:05,576,21173,1.066162,32.375,34,49
2024-08-27 04:15:27,574,21189,1.066967,32.375,34,49
2024-08-27 04:15:48,577,21317,1.073413,32.375,34,49
2024-08-27 04:16:09,572,21157,1.065356,32.375,34,49
2024-08-27 04:16:30,558,21173,1.066162,32.375,34,49
2024-08-27 04:16:51,558,21157,1.065356,32.375,34,49
2024-08-27 04:17:12,568,21125,1.063745,32.4375,34,49
2024-08-27 04:17:34,554,21349,1.075024,32.375,34,49
2024-08-27 04:17:55,567,21237,1.069384,32.4375,34,49
2024-08-27 04:18:16,568,21173,1.066162,32.4375,34,49
2024-08-27 04:18:37,563,21157,1.065356,32.4375,34,49
2024-08-27 04:18:58,559,21173,1.066162,32.5,34,49
2024-08-27 04:19:19,561,21189,1.066967,32.4375,34,49
2024-08-27 04:19:41,553,21189,1.066967,32.5,34,49
2024-08-27 04:20:02,551,21221,1.068579,32.4375,34,49
2024-08-27 04:20:23,550,21221,1.068579,32.5,34,49
2024-08-27 04:20:44,544,21173,1.066162,32.5,34,49
2024-08-27 04:21:17,545,21189,1.066967,32.5625,34,49
2024-08-27 04:21:39,545,21189,1.066967,32.5,34,49
2024-08-27 04:22:00,543,21189,1.066967,32.5,34,49
2024-08-27 04:22:21,535,21157,1.065356,32.5,34,49
2024-08-27 04:22:42,531,21157,1.065356,32.5,34,49
2024-08-27 04:23:03,540,21173,1.066162,32.5,34,49
2024-08-27 04:23:24,543,21173,1.066162,32.5,34,49
2024-08-27 04:23:46,545,21157,1.065356,32.4375,34,49
2024-08-27 04:24:07,549,21221,1.068579,32.5,34,49
2024-08-27 04:24:28,560,21237,1.069384,32.4375,34,49
2024-08-27 04:24:49,554,21189,1.066967,32.4375,34,49
2024-08-27 04:25:10,553,21141,1.06455,32.4375,34,49
2024-08-27 04:25:31,556,21157,1.065356,32.4375,34,49
2024-08-27 04:25:53,549,21189,1.066967,32.4375,34,49
2024-08-27 04:26:14,542,21333,1.074218,32.375,34,49
2024-08-27 04:26:35,552,21141,1.06455,32.4375,34,49
2024-08-27 04:26:56,550,21173,1.066162,32.4375,34,49
2024-08-27 04:27:17,535,21157,1.065356,32.4375,34,49
2024-08-27 04:27:38,541,21189,1.066967,32.4375,34,49
2024-08-27 04:28:00,550,21509,1.083081,32.4375,34,49
2024-08-27 04:28:21,537,21253,1.07019,32.4375,34,49
2024-08-27 04:28:42,538,21221,1.068579,32.4375,34,49
2024-08-27 04:29:03,561,21173,1.066162,32.4375,34,49
2024-08-27 04:29:24,567,21221,1.068579,32.5,34,49
2024-08-27 04:29:46,562,21189,1.066967,32.4375,34,49
2024-08-27 04:30:07,578,21189,1.066967,32.5,34,49
2024-08-27 04:30:28,578,21205,1.067773,32.5,34,49
2024-08-27 04:30:49,573,21173,1.066162,32.5,34,49
2024-08-27 04:31:10,570,21205,1.067773,32.5,34,49
2024-08-27 04:31:31,566,21205,1.067773,32.5625,34,49
2024-08-27 04:31:53,559,21189,1.066967,32.5,34,49
2024-08-27 04:32:14,566,21237,1.069384,32.5625,34,49
2024-08-27 04:32:35,561,21173,1.066162,32.5,34,49
2024-08-27 04:32:56,556,21173,1.066162,32.5,34,49
2024-08-27 04:33:17,558,21189,1.066967,32.5625,34,49
2024-08-27 04:33:38,549,21189,1.066967,32.5,34,49
2024-08-27 04:34:00,540,21221,1.068579,32.5,34,49
2024-08-27 04:34:21,528,21221,1.068579,32.5,34,49
2024-08-27 04:34:42,524,21205,1.067773,32.5625,34,49
2024-08-27 04:35:03,524,21173,1.066162,32.5625,34,49
2024-08-27 04:35:24,529,21333,1.074218,32.5,34,49
2024-08-27 04:35:46,529,21173,1.066162,32.5,34,49
2024-08-27 04:36:07,546,21205,1.067773,32.5,34,49
2024-08-27 04:36:28,567,21253,1.07019,32.5,34,49
2024-08-27 04:36:49,558,21189,1.066967,32.5,34,49
2024-08-27 04:37:10,551,21413,1.078247,32.5,34,48
2024-08-27 04:37:31,553,21189,1.066967,32.5,34,48
2024-08-27 04:37:53,546,21205,1.067773,32.4375,34,48
2024-08-27 04:38:14,537,21173,1.066162,32.5,34,48
2024-08-27 04:38:35,540,21141,1.06455,32.5,34,48
2024-08-27 04:38:56,538,21541,1.084692,32.4375,34,48
2024-08-27 04:39:17,546,21157,1.065356,32.5,34,48
2024-08-27 04:39:42,561,21205,1.067773,32.5,34,48
2024-08-27 04:40:03,545,21141,1.06455,32.5,34,48
2024-08-27 04:40:24,533,21173,1.066162,32.4375,34,48
2024-08-27 04:40:45,523,21173,1.066162,32.5,34,48
2024-08-27 04:41:06,514,21189,1.066967,32.5,34,48
2024-08-27 04:41:27,512,21173,1.066162,32.5,34,48
2024-08-27 04:41:49,523,21189,1.066967,32.5,34,48
2024-08-27 04:42:10,536,21157,1.065356,32.5,34,48
2024-08-27 04:42:31,545,21189,1.066967,32.5,34,48
2024-08-27 04:42:52,553,21205,1.067773,32.5,34,48
2024-08-27 04:43:13,558,21205,1.067773,32.5,34,48
2024-08-27 04:43:34,559,21189,1.066967,32.5,34,48
2024-08-27 04:43:56,547,21157,1.065356,32.5,34,48
2024-08-27 04:44:17,552,21253,1.07019,32.5,34,48
2024-08-27 04:44:38,547,21205,1.067773,32.5,34,48
2024-08-27 04:44:59,543,21157,1.065356,32.4375,34,48
2024-08-27 04:45:20,547,21189,1.066967,32.4375,34,48
2024-08-27 04:45:42,546,21141,1.06455,32.5,34,48
2024-08-27 04:46:03,542,21141,1.06455,32.5,34,48
2024-08-27 04:46:24,548,21189,1.066967,32.5,34,48
2024-08-27 04:46:45,555,21189,1.066967,32.4375,34,48
2024-08-27 04:47:06,554,21317,1.073413,32.4375,34,48
2024-08-27 04:47:27,559,21157,1.065356,32.4375,34,48
2024-08-27 04:47:49,561,21157,1.065356,32.5,34,48
2024-08-27 04:48:10,559,21173,1.066162,32.5,34,48
2024-08-27 04:48:31,555,21173,1.066162,32.5625,34,48
2024-08-27 04:48:52,551,21445,1.079858,32.5,34,48
2024-08-27 04:49:13,553,21157,1.065356,32.5625,34,48
2024-08-27 04:49:35,550,21173,1.066162,32.5625,34,48
2024-08-27 04:49:56,551,21157,1.065356,32.5625,34,48
2024-08-27 04:50:17,540,21189,1.066967,32.5625,34,48
2024-08-27 04:50:38,537,21157,1.065356,32.5625,34,48
2024-08-27 04:50:59,531,21189,1.066967,32.5625,34,48
2024-08-27 04:51:20,534,21141,1.06455,32.5625,34,48
2024-08-27 04:51:42,534,21189,1.066967,32.5625,34,48
2024-08-27 04:52:03,542,21189,1.066967,32.5625,34,48
2024-08-27 04:52:24,532,21285,1.071801,32.625,34,48
2024-08-27 04:52:45,545,21221,1.068579,32.625,34,48
2024-08-27 04:53:06,543,21157,1.065356,32.5625,34,48
2024-08-27 04:53:28,539,21173,1.066162,32.625,34,48
2024-08-27 04:53:49,545,21221,1.068579,32.625,34,48
2024-08-27 04:54:10,545,21157,1.065356,32.625,34,48
2024-08-27 04:54:31,537,21141,1.06455,32.5625,34,48
2024-08-27 04:54:52,541,21141,1.06455,32.625,34,48
2024-08-27 04:55:13,543,21173,1.066162,32.625,34,48
2024-08-27 04:55:35,551,21173,1.066162,32.625,34,48
2024-08-27 04:55:56,555,21157,1.065356,32.625,34,48
2024-08-27 04:56:17,554,21157,1.065356,32.625,34,48
2024-08-27 04:56:38,552,21173,1.066162,32.625,34,48
2024-08-27 04:56:59,552,21205,1.067773,32.625,34,48
2024-08-27 04:57:20,547,21221,1.068579,32.5625,34,48
2024-08-27 04:57:42,540,21173,1.066162,32.5625,34,48
2024-08-27 04:58:03,538,21301,1.072607,32.5625,34,48
2024-08-27 04:58:24,528,21189,1.066967,32.5625,34,48
2024-08-27 04:58:45,524,21269,1.070996,32.625,34,48
2024-08-27 04:59:06,526,21173,1.066162,32.5625,34,48
2024-08-27 04:59:28,549,21189,1.066967,32.5625,34,48
2024-08-27 04:59:49,553,21349,1.075024,32.5625,34,48
2024-08-27 05:00:10,557,21125,1.063745,32.5625,34,48
2024-08-27 05:00:31,560,21157,1.065356,32.5625,34,48
2024-08-27 05:00:52,564,21173,1.066162,32.5625,34,48
2024-08-27 05:01:14,555,21157,1.065356,32.625,34,48
2024-08-27 05:01:35,553,21349,1.075024,32.5625,34,48
2024-08-27 05:01:56,558,21141,1.06455,32.625,34,48
2024-08-27 05:02:17,564,21141,1.06455,32.625,34,48
2024-08-27 05:02:38,566,21141,1.06455,32.625,34,48
2024-08-27 05:02:59,566,21141,1.06455,32.625,34,48
2024-08-27 05:03:21,564,21173,1.066162,32.625,34,48
2024-08-27 05:03:42,565,21173,1.066162,32.625,34,48
2024-08-27 05:04:03,559,21093,1.062133,32.625,34,48
2024-08-27 05:04:24,560,21173,1.066162,32.625,34,48
2024-08-27 05:04:45,558,21141,1.06455,32.625,34,48
2024-08-27 05:05:07,559,21157,1.065356,32.625,34,48
2024-08-27 05:05:28,562,21125,1.063745,32.625,34,48
2024-08-27 05:05:49,548,21141,1.06455,32.625,34,48
2024-08-27 05:06:10,540,21205,1.067773,32.625,34,48
2024-08-27 05:06:31,525,21173,1.066162,32.625,34,48
2024-08-27 05:06:53,542,21141,1.06455,32.625,34,48
2024-08-27 05:07:14,533,21189,1.066967,32.5625,34,48
2024-08-27 05:07:35,532,21141,1.06455,32.625,34,48
2024-08-27 05:07:56,525,21125,1.063745,32.625,34,48
2024-08-27 05:08:17,521,21125,1.063745,32.625,34,48
2024-08-27 05:08:39,505,21141,1.06455,32.5625,34,48
2024-08-27 05:09:00,525,21141,1.06455,32.625,34,48
2024-08-27 05:09:21,552,21173,1.066162,32.625,34,48
2024-08-27 05:09:42,535,21189,1.066967,32.625,34,48
2024-08-27 05:10:03,561,21125,1.063745,32.625,34,48
2024-08-27 05:10:24,568,21157,1.065356,32.6875,34,48
2024-08-27 05:10:46,566,21125,1.063745,32.625,34,48
2024-08-27 05:11:07,560,21189,1.066967,32.6875,34,48
2024-08-27 05:11:28,566,21173,1.066162,32.625,34,48
2024-08-27 05:11:49,562,21221,1.068579,32.6875,34,48
2024-08-27 05:12:10,556,21221,1.068579,32.6875,34,48
2024-08-27 05:12:32,559,21157,1.065356,32.6875,34,48
2024-08-27 05:12:53,553,21157,1.065356,32.6875,34,48
2024-08-27 05:13:14,548,21205,1.067773,32.625,34,48
2024-08-27 05:13:35,545,21221,1.068579,32.6875,34,48
2024-08-27 05:13:56,541,21173,1.066162,32.6875,34,48
2024-08-27 05:14:18,545,21157,1.065356,32.6875,34,48
2024-08-27 05:14:39,549,21189,1.066967,32.6875,34,48
2024-08-27 05:15:00,543,21205,1.067773,32.625,34,48
2024-08-27 05:15:21,549,21141,1.06455,32.625,34,48
2024-08-27 05:15:42,551,21173,1.066162,32.625,34,48
2024-08-27 05:16:04,548,21189,1.066967,32.6875,34,48
2024-08-27 05:16:25,550,21157,1.065356,32.6875,34,48
2024-08-27 05:16:46,540,21173,1.066162,32.625,34,48
2024-08-27 05:17:07,535,21173,1.066162,32.625,34,48
2024-08-27 05:17:28,534,21157,1.065356,32.6875,34,48
2024-08-27 05:17:50,541,21333,1.074218,32.6875,34,48
2024-08-27 05:18:11,546,21157,1.065356,32.6875,34,48
2024-08-27 05:18:32,561,21173,1.066162,32.625,34,48
2024-08-27 05:18:53,567,21173,1.066162,32.6875,34,48
2024-08-27 05:19:14,568,21189,1.066967,32.6875,34,48
2024-08-27 05:19:35,573,21365,1.07583,32.625,34,48
2024-08-27 05:19:57,561,21173,1.066162,32.625,34,48
2024-08-27 05:20:18,563,21173,1.066162,32.625,34,48
2024-08-27 05:20:39,568,21141,1.06455,32.625,34,48
2024-08-27 05:21:00,572,21173,1.066162,32.625,34,48
2024-08-27 05:21:21,561,21189,1.066967,32.625,34,48
2024-08-27 05:21:42,568,21173,1.066162,32.625,34,48
2024-08-27 05:22:04,561,21093,1.062133,32.6875,34,48
2024-08-27 05:22:25,554,21173,1.066162,32.625,34,48
2024-08-27 05:22:46,553,21141,1.06455,32.625,34,48
2024-08-27 05:23:07,556,21173,1.066162,32.6875,34,48
2024-08-27 05:23:28,549,21157,1.065356,32.6875,34,48
2024-08-27 05:23:49,555,21189,1.066967,32.6875,34,48
2024-08-27 05:24:11,553,21173,1.066162,32.6875,34,48
2024-08-27 05:24:32,549,21189,1.066967,32.6875,34,48
2024-08-27 05:24:53,552,21205,1.067773,32.75,34,48
2024-08-27 05:25:14,548,21221,1.068579,32.75,34,48
2024-08-27 05:25:35,550,21173,1.066162,32.6875,34,48
2024-08-27 05:25:57,546,21189,1.066967,32.625,34,48
2024-08-27 05:26:18,549,21189,1.066967,32.6875,34,48
2024-08-27 05:26:39,545,21141,1.06455,32.6875,34,48
2024-08-27 05:27:00,550,21317,1.073413,32.6875,34,48
2024-08-27 05:27:21,540,21173,1.066162,32.6875,34,48
2024-08-27 05:27:42,537,21205,1.067773,32.625,34,48
2024-08-27 05:28:04,548,21173,1.066162,32.6875,34,48
2024-08-27 05:28:25,547,21173,1.066162,32.6875,34,48
2024-08-27 05:28:46,550,21381,1.076635,32.6875,34,48
2024-08-27 05:29:07,558,21173,1.066162,32.75,34,48
2024-08-27 05:29:28,550,21141,1.06455,32.6875,34,48
2024-08-27 05:29:50,547,21221,1.068579,32.6875,34,48
2024-08-27 05:30:11,546,21189,1.066967,32.6875,34,48
2024-08-27 05:30:32,538,21349,1.075024,32.6875,34,48
2024-08-27 05:30:53,532,21141,1.06455,32.6875,34,48
2024-08-27 05:31:14,534,21141,1.06455,32.75,34,48
2024-08-27 05:31:35,537,21173,1.066162,32.75,34,48
2024-08-27 05:31:57,555,21205,1.067773,32.6875,34,48
2024-08-27 05:32:18,554,21189,1.066967,32.6875,34,48
2024-08-27 05:32:39,562,21157,1.065356,32.6875,34,48
2024-08-27 05:33:00,565,21189,1.066967,32.6875,34,48
2024-08-27 05:33:21,552,21141,1.06455,32.6875,34,48
2024-08-27 05:33:43,544,21173,1.066162,32.6875,34,48
2024-08-27 05:34:04,532,21205,1.067773,32.6875,34,48
2024-08-27 05:34:25,525,21189,1.066967,32.6875,34,48
2024-08-27 05:34:46,526,21221,1.068579,32.75,34,48
2024-08-27 05:35:07,537,21125,1.063745,32.75,34,48
2024-08-27 05:35:29,540,21205,1.067773,32.75,34,48
2024-08-27 05:35:50,551,21221,1.068579,32.75,34,48
2024-08-27 05:36:11,551,21173,1.066162,32.75,34,48
2024-08-27 05:36:32,549,21221,1.068579,32.75,34,48
2024-08-27 05:36:53,544,21205,1.067773,32.75,34,48
2024-08-27 05:37:14,555,21221,1.068579,32.75,34,48
2024-08-27 05:37:36,564,21189,1.066967,32.75,34,48
2024-08-27 05:37:57,572,21141,1.06455,32.75,34,48
2024-08-27 05:38:18,575,21237,1.069384,32.75,34,48
2024-08-27 05:38:39,554,21205,1.067773,32.6875,34,48
2024-08-27 05:39:00,552,21253,1.07019,32.75,34,48
2024-08-27 05:39:22,543,21189,1.066967,32.75,34,48
2024-08-27 05:39:43,552,21173,1.066162,32.75,34,48
2024-08-27 05:40:04,553,21141,1.06455,32.6875,34,48
2024-08-27 05:40:25,560,21157,1.065356,32.6875,34,48
2024-08-27 05:40:46,540,21205,1.067773,32.6875,34,48
